"Instante lectura","Chuvia","Humidade do solo","Humidade relativa media a 1.5m","Temperatura media a 1.5m","Velocidade do vento a 10m"
"2017-10-06 11:20:00.0","0.0","0.027","57.0","24.9","3.9"
"2017-10-06 11:30:00.0","0.0","0.027","54.0","25.47","4.7"
"2017-10-06 11:40:00.0","0.0","0.027","52.0","25.77","4.2"
"2017-10-06 11:50:00.0","0.0","0.027","50.0","26.3","5.8"
"2017-10-06 12:00:00.0","0.0","0.027","49.0","26.5","4.9"
"2017-10-06 12:10:00.0","0.0","0.027","47.0","27.0","6.6"
"2017-10-06 12:20:00.0","0.0","0.027","47.0","27.57","5.4"
"2017-10-06 12:30:00.0","0.0","0.027","47.0","27.65","7.1"
"2017-10-06 12:40:00.0","0.0","0.027","47.0","27.85","6.9"
"2017-10-06 12:50:00.0","0.0","0.027","45.0","28.27","7.2"
"2017-10-06 13:00:00.0","0.0","0.027","44.0","28.26","6.4"
"2017-10-06 13:10:00.0","0.0","0.027","43.0","28.51","5.2"
"2017-10-06 13:20:00.0","0.0","0.027","42.0","29.15","3.2"
"2017-10-06 13:30:00.0","0.0","0.027","40.0","29.59","1.3"
"2017-10-06 13:40:00.0","0.0","0.027","39.0","29.76","1.8"
"2017-10-06 13:50:00.0","0.0","0.027","38.0","29.91","3.0"
"2017-10-06 14:00:00.0","0.0","0.027","38.0","29.92","1.0"
"2017-10-06 14:10:00.0","0.0","0.027","36.0","30.45","1.3"
"2017-10-06 14:20:00.0","0.0","0.027","37.0","30.82","2.7"
"2017-10-06 14:30:00.0","0.0","0.027","32.0","31.24","1.4"
"2017-10-06 14:40:00.0","0.0","0.028","31.0","31.57","1.7"
"2017-10-06 14:50:00.0","0.0","0.028","32.0","31.31","1.7"
"2017-10-06 15:00:00.0","0.0","0.028","32.0","31.55","3.6"
"2017-10-06 15:10:00.0","0.0","0.028","29.0","31.35","1.3"
"2017-10-06 15:20:00.0","0.0","0.028","29.0","31.83","0.0"
"2017-10-06 15:30:00.0","0.0","0.028","29.0","32.51","0.5"
"2017-10-06 15:40:00.0","0.0","0.028","29.0","32.35","0.6"
"2017-10-06 15:50:00.0","0.0","0.028","34.0","32.08","6.0"
"2017-10-06 16:00:00.0","0.0","0.028","39.0","30.96","8.9"
"2017-10-06 16:10:00.0","0.0","0.028","39.0","30.92","8.0"
"2017-10-06 16:20:00.0","0.0","0.028","39.0","30.72","7.9"
"2017-10-06 16:30:00.0","0.0","0.028","40.0","30.32","7.6"
"2017-10-06 16:40:00.0","0.0","0.028","40.0","30.0","8.5"
"2017-10-06 16:50:00.0","0.0","0.028","41.0","29.47","8.1"
"2017-10-06 17:00:00.0","0.0","0.028","42.0","29.46","5.4"
"2017-10-06 17:10:00.0","0.0","0.028","43.0","29.15","6.1"
"2017-10-06 17:20:00.0","0.0","0.028","45.0","28.47","6.8"
"2017-10-06 17:30:00.0","0.0","0.028","47.0","27.84","6.3"
"2017-10-06 17:40:00.0","0.0","0.028","50.0","27.14","4.9"
"2017-10-06 17:50:00.0","0.0","0.028","53.0","26.18","5.0"
"2017-10-06 18:00:00.0","0.0","0.028","59.0","24.81","3.5"
"2017-10-06 18:10:00.0","0.0","0.028","64.0","23.59","3.1"
"2017-10-06 18:20:00.0","0.0","0.028","68.0","22.5","2.3"
"2017-10-06 18:30:00.0","0.0","0.028","71.0","21.7","0.7"
"2017-10-06 18:40:00.0","0.0","0.028","75.0","20.61","0.7"
"2017-10-06 18:50:00.0","0.0","0.028","77.0","20.26","1.7"
"2017-10-06 19:00:00.0","0.0","0.028","78.0","19.91","2.6"
"2017-10-06 19:10:00.0","0.0","0.028","79.0","19.61","2.7"
"2017-10-06 19:20:00.0","0.0","0.028","79.0","19.34","3.0"
"2017-10-06 19:30:00.0","0.0","0.028","79.0","19.18","4.4"
"2017-10-06 19:40:00.0","0.0","0.028","80.0","18.91","3.6"
"2017-10-06 19:50:00.0","0.0","0.028","81.0","18.5","2.3"
"2017-10-06 20:00:00.0","0.0","0.028","82.0","17.88","2.1"
"2017-10-06 20:10:00.0","0.0","0.028","83.0","17.58","1.8"
"2017-10-06 20:20:00.0","0.0","0.028","83.0","17.21","0.5"
"2017-10-06 20:30:00.0","0.0","0.028","86.0","16.64","0.0"
"2017-10-06 20:40:00.0","0.0","0.028","88.0","16.14","0.6"
"2017-10-06 20:50:00.0","0.0","0.028","89.0","15.83","0.0"
"2017-10-06 21:00:00.0","0.0","0.028","90.0","15.42","0.3"
"2017-10-06 21:10:00.0","0.0","0.028","91.0","15.35","1.2"
"2017-10-06 21:20:00.0","0.0","0.028","91.0","15.19","0.4"
"2017-10-06 21:30:00.0","0.0","0.028","91.0","14.79","1.4"
"2017-10-06 21:40:00.0","0.0","0.028","92.0","14.63","0.5"
"2017-10-06 21:50:00.0","0.0","0.028","92.0","14.28","0.0"
"2017-10-06 22:00:00.0","0.0","0.028","93.0","14.09","0.0"
"2017-10-06 22:10:00.0","0.0","0.028","94.0","13.8","0.0"
"2017-10-06 22:20:00.0","0.0","0.028","94.0","13.86","1.0"
"2017-10-06 22:30:00.0","0.0","0.028","94.0","13.53","0.3"
"2017-10-06 22:40:00.0","0.0","0.028","95.0","13.31","0.9"
"2017-10-06 22:50:00.0","0.0","0.028","96.0","13.53","3.8"
"2017-10-06 23:00:00.0","0.0","0.028","95.0","13.53","1.2"
"2017-10-06 23:10:00.0","0.0","0.028","95.0","13.09","0.3"
"2017-10-06 23:20:00.0","0.0","0.028","95.0","12.67","0.1"
"2017-10-06 23:30:00.0","0.0","0.028","96.0","12.85","1.8"
"2017-10-06 23:40:00.0","0.0","0.028","95.0","12.62","0.9"
"2017-10-06 23:50:00.0","0.0","0.028","96.0","12.4","0.9"
"2017-10-07 00:00:00.0","0.0","0.028","96.0","12.29","3.0"
"2017-10-07 00:10:00.0","0.0","0.028","96.0","12.5","2.3"
"2017-10-07 00:20:00.0","0.0","0.028","96.0","11.99","1.0"
"2017-10-07 00:30:00.0","0.0","0.028","96.0","11.97","1.2"
"2017-10-07 00:40:00.0","0.0","0.028","96.0","11.85","0.3"
"2017-10-07 00:50:00.0","0.0","0.028","96.0","11.47","0.0"
"2017-10-07 01:00:00.0","0.0","0.028","96.0","11.39","2.6"
"2017-10-07 01:10:00.0","0.0","0.028","96.0","11.31","0.5"
"2017-10-07 01:20:00.0","0.0","0.028","97.0","11.43","1.3"
"2017-10-07 01:30:00.0","0.0","0.028","97.0","11.22","2.7"
"2017-10-07 01:40:00.0","0.0","0.028","97.0","11.36","2.9"
"2017-10-07 01:50:00.0","0.0","0.028","97.0","11.29","0.6"
"2017-10-07 02:00:00.0","0.0","0.028","96.0","10.74","0.2"
"2017-10-07 02:10:00.0","0.0","0.028","97.0","10.59","0.3"
"2017-10-07 02:20:00.0","0.0","0.028","96.0","10.24","0.1"
"2017-10-07 02:30:00.0","0.0","0.028","97.0","10.12","0.0"
"2017-10-07 02:40:00.0","0.0","0.028","97.0","10.08","0.0"
"2017-10-07 02:50:00.0","0.0","0.028","97.0","9.95","1.8"
"2017-10-07 03:00:00.0","0.0","0.028","97.0","9.95","0.2"
"2017-10-07 03:10:00.0","0.0","0.028","97.0","10.16","1.4"
"2017-10-07 03:20:00.0","0.0","0.028","97.0","9.88","1.9"
"2017-10-07 03:30:00.0","0.0","0.028","97.0","9.99","2.1"
"2017-10-07 03:40:00.0","0.0","0.028","97.0","9.8","0.1"
"2017-10-07 03:50:00.0","0.0","0.028","97.0","9.36","0.0"
"2017-10-07 04:00:00.0","0.0","0.028","97.0","9.23","0.3"
"2017-10-07 04:10:00.0","0.0","0.028","97.0","9.11","0.0"
"2017-10-07 04:20:00.0","0.0","0.028","97.0","9.16","0.2"
"2017-10-07 04:30:00.0","0.0","0.028","97.0","8.96","0.0"
"2017-10-07 04:40:00.0","0.0","0.028","97.0","8.65","0.1"
"2017-10-07 04:50:00.0","0.0","0.028","97.0","8.54","0.2"
"2017-10-07 05:00:00.0","0.0","0.028","97.0","8.44","0.2"
"2017-10-07 05:10:00.0","0.0","0.028","97.0","8.31","0.0"
"2017-10-07 05:20:00.0","0.0","0.028","97.0","8.18","0.0"
"2017-10-07 05:30:00.0","0.0","0.028","97.0","7.9","0.0"
"2017-10-07 05:40:00.0","0.0","0.028","98.0","8.39","0.4"
"2017-10-07 05:50:00.0","0.0","0.028","97.0","8.12","0.0"
"2017-10-07 06:00:00.0","0.0","0.028","97.0","7.79","0.0"
"2017-10-07 06:10:00.0","0.0","0.028","98.0","7.92","0.0"
"2017-10-07 06:20:00.0","0.0","0.028","98.0","7.88","0.0"
"2017-10-07 06:30:00.0","0.0","0.028","98.0","7.63","0.0"
"2017-10-07 06:40:00.0","0.0","0.027","98.0","7.49","0.0"
"2017-10-07 06:50:00.0","0.0","0.027","98.0","7.41","0.0"
"2017-10-07 07:00:00.0","0.0","0.027","98.0","7.61","0.0"
"2017-10-07 07:10:00.0","0.0","0.027","98.0","7.93","0.0"
"2017-10-07 07:20:00.0","0.0","0.027","98.0","9.49","0.0"
"2017-10-07 07:30:00.0","0.0","0.027","98.0","9.91","0.0"
"2017-10-07 07:40:00.0","0.0","0.027","98.0","9.69","0.0"
"2017-10-07 07:50:00.0","0.0","0.027","98.0","11.04","0.0"
"2017-10-07 08:00:00.0","0.0","0.027","98.0","11.07","0.1"
"2017-10-07 08:10:00.0","0.0","0.027","97.0","11.77","0.3"
"2017-10-07 08:20:00.0","0.0","0.027","93.0","12.21","0.5"
"2017-10-07 08:30:00.0","0.0","0.027","88.0","12.97","0.4"
"2017-10-07 08:40:00.0","0.0","0.027","84.0","13.71","1.0"
"2017-10-07 08:50:00.0","0.0","0.027","80.0","14.82","0.7"
"2017-10-07 09:00:00.0","0.0","0.027","75.0","16.37","1.3"
"2017-10-07 09:10:00.0","0.0","0.027","74.0","17.02","1.9"
"2017-10-07 09:20:00.0","0.0","0.027","71.0","17.84","2.7"
"2017-10-07 09:30:00.0","0.0","0.027","68.0","18.79","2.2"
"2017-10-07 09:40:00.0","0.0","0.027","66.0","19.56","2.5"
"2017-10-07 09:50:00.0","0.0","0.027","64.0","20.3","2.7"
"2017-10-07 10:00:00.0","0.0","0.027","61.0","21.24","3.3"
"2017-10-07 10:10:00.0","0.0","0.027","60.0","21.49","2.7"
"2017-10-07 10:20:00.0","0.0","0.027","58.0","22.14","3.1"
"2017-10-07 10:30:00.0","0.0","0.027","56.0","22.84","5.5"
"2017-10-07 10:40:00.0","0.0","0.027","55.0","23.09","4.5"
"2017-10-07 10:50:00.0","0.0","0.027","54.0","23.72","5.1"
"2017-10-07 11:00:00.0","0.0","0.027","52.0","24.17","4.9"
"2017-10-07 11:10:00.0","0.0","0.027","51.0","24.4","5.3"
"2017-10-07 11:20:00.0","0.0","0.027","50.0","24.9","6.2"
"2017-10-07 11:30:00.0","0.0","0.027","49.0","25.35","4.8"
"2017-10-07 11:40:00.0","0.0","0.027","46.0","26.22","4.2"
"2017-10-07 11:50:00.0","0.0","0.027","45.0","26.8","4.4"
"2017-10-07 12:00:00.0","0.0","0.027","45.0","26.91","4.2"
"2017-10-07 12:10:00.0","0.0","0.027","43.0","27.52","3.3"
"2017-10-07 12:20:00.0","0.0","0.027","42.0","27.77","6.4"
"2017-10-07 12:30:00.0","0.0","0.027","41.0","28.06","6.8"
"2017-10-07 12:40:00.0","0.0","0.027","40.0","28.48","5.4"
"2017-10-07 12:50:00.0","0.0","0.027","38.0","28.76","5.5"
"2017-10-07 13:00:00.0","0.0","0.027","37.0","29.01","4.2"
"2017-10-07 13:10:00.0","0.0","0.027","36.0","29.29","6.4"
"2017-10-07 13:20:00.0","0.0","0.027","35.0","29.66","5.8"
"2017-10-07 13:30:00.0","0.0","0.027","35.0","29.75","6.4"
"2017-10-07 13:40:00.0","0.0","0.027","34.0","30.04","3.7"
"2017-10-07 13:50:00.0","0.0","0.027","33.0","30.55","5.7"
"2017-10-07 14:00:00.0","0.0","0.027","32.0","30.6","8.8"
"2017-10-07 14:10:00.0","0.0","0.027","32.0","30.9","8.9"
"2017-10-07 14:20:00.0","0.0","0.027","32.0","30.84","11.7"
"2017-10-07 14:30:00.0","0.0","0.027","32.0","30.68","11.1"
"2017-10-07 14:40:00.0","0.0","0.027","32.0","30.45","11.9"
"2017-10-07 14:50:00.0","0.0","0.027","32.0","30.34","10.4"
"2017-10-07 15:00:00.0","0.0","0.027","32.0","30.11","12.4"
"2017-10-07 15:10:00.0","0.0","0.027","32.0","29.88","12.3"
"2017-10-07 15:20:00.0","0.0","0.027","32.0","29.52","13.5"
"2017-10-07 15:30:00.0","0.0","0.027","32.0","29.49","12.9"
"2017-10-07 15:40:00.0","0.0","0.027","32.0","29.21","13.4"
"2017-10-07 15:50:00.0","0.0","0.027","32.0","29.09","12.9"
"2017-10-07 16:00:00.0","0.0","0.027","33.0","28.7","12.7"
"2017-10-07 16:10:00.0","0.0","0.027","33.0","28.51","12.9"
"2017-10-07 16:20:00.0","0.0","0.027","34.0","28.21","12.9"
"2017-10-07 16:30:00.0","0.0","0.028","34.0","27.9","11.2"
"2017-10-07 16:40:00.0","0.0","0.028","34.0","27.73","11.7"
"2017-10-07 16:50:00.0","0.0","0.028","35.0","27.34","12.1"
"2017-10-07 17:00:00.0","0.0","0.028","35.0","27.11","9.3"
"2017-10-07 17:10:00.0","0.0","0.028","35.0","26.91","6.4"
"2017-10-07 17:20:00.0","0.0","0.028","35.0","26.76","6.4"
"2017-10-07 17:30:00.0","0.0","0.028","36.0","26.09","6.3"
"2017-10-07 17:40:00.0","0.0","0.028","38.0","25.5","5.1"
"2017-10-07 17:50:00.0","0.0","0.028","40.0","24.5","5.1"
"2017-10-07 18:00:00.0","0.0","0.028","42.0","23.42","5.4"
"2017-10-07 18:10:00.0","0.0","0.028","44.0","22.76","4.3"
"2017-10-07 18:20:00.0","0.0","0.028","47.0","22.12","4.9"
"2017-10-07 18:30:00.0","0.0","0.028","47.0","21.7","5.0"
"2017-10-07 18:40:00.0","0.0","0.028","48.0","21.37","6.8"
"2017-10-07 18:50:00.0","0.0","0.028","49.0","21.1","5.4"
"2017-10-07 19:00:00.0","0.0","0.028","52.0","20.4","3.9"
"2017-10-07 19:10:00.0","0.0","0.028","55.0","19.59","2.9"
"2017-10-07 19:20:00.0","0.0","0.028","59.0","18.81","0.8"
"2017-10-07 19:30:00.0","0.0","0.028","62.0","17.82","0.1"
"2017-10-07 19:40:00.0","0.0","0.028","66.0","16.95","0.7"
"2017-10-07 19:50:00.0","0.0","0.028","68.0","16.48","0.4"
"2017-10-07 20:00:00.0","0.0","0.028","69.0","15.97","0.1"
"2017-10-07 20:10:00.0","0.0","0.028","73.0","15.33","0.0"
"2017-10-07 20:20:00.0","0.0","0.028","77.0","14.71","0.0"
"2017-10-07 20:30:00.0","0.0","0.028","77.0","14.77","1.0"
"2017-10-07 20:40:00.0","0.0","0.028","78.0","14.54","1.4"
"2017-10-07 20:50:00.0","0.0","0.028","80.0","13.92","1.8"
"2017-10-07 21:00:00.0","0.0","0.028","82.0","13.39","0.1"
"2017-10-07 21:10:00.0","0.0","0.028","84.0","13.09","0.0"
"2017-10-07 21:20:00.0","0.0","0.028","86.0","13.08","0.4"
"2017-10-07 21:30:00.0","0.0","0.028","85.0","13.02","1.4"
"2017-10-07 21:40:00.0","0.0","0.028","86.0","12.64","0.9"
"2017-10-07 21:50:00.0","0.0","0.028","88.0","12.45","0.4"
"2017-10-07 22:00:00.0","0.0","0.028","88.0","12.12","0.0"
"2017-10-07 22:10:00.0","0.0","0.028","89.0","11.94","2.0"
"2017-10-07 22:20:00.0","0.0","0.028","89.0","11.67","0.7"
"2017-10-07 22:30:00.0","0.0","0.028","91.0","11.59","0.2"
"2017-10-07 22:40:00.0","0.0","0.028","91.0","11.36","0.2"
"2017-10-07 22:50:00.0","0.0","0.028","92.0","11.04","0.0"
"2017-10-07 23:00:00.0","0.0","0.028","93.0","11.18","0.9"
"2017-10-07 23:10:00.0","0.0","0.028","92.0","10.77","1.4"
"2017-10-07 23:20:00.0","0.0","0.028","93.0","10.58","0.9"
"2017-10-07 23:30:00.0","0.0","0.028","94.0","10.62","0.5"
"2017-10-07 23:40:00.0","0.0","0.028","93.0","10.35","0.6"
"2017-10-07 23:50:00.0","0.0","0.028","94.0","10.17","0.0"
"2017-10-08 00:00:00.0","0.0","0.028","94.0","10.0","0.0"
"2017-10-08 00:10:00.0","0.0","0.028","94.0","9.77","0.7"
"2017-10-08 00:20:00.0","0.0","0.028","95.0","9.78","0.1"
"2017-10-08 00:30:00.0","0.0","0.028","95.0","9.76","0.5"
"2017-10-08 00:40:00.0","0.0","0.028","95.0","9.71","0.5"
"2017-10-08 00:50:00.0","0.0","0.028","95.0","9.25","1.2"
"2017-10-08 01:00:00.0","0.0","0.028","95.0","9.13","0.0"
"2017-10-08 01:10:00.0","0.0","0.028","96.0","9.46","0.3"
"2017-10-08 01:20:00.0","0.0","0.028","96.0","9.4","0.9"
"2017-10-08 01:30:00.0","0.0","0.028","96.0","8.9","0.5"
"2017-10-08 01:40:00.0","0.0","0.028","96.0","8.9","2.0"
"2017-10-08 01:50:00.0","0.0","0.028","96.0","8.4","0.0"
"2017-10-08 02:00:00.0","0.0","0.028","96.0","8.5","0.5"
"2017-10-08 02:10:00.0","0.0","0.028","96.0","8.34","0.9"
"2017-10-08 02:20:00.0","0.0","0.028","96.0","8.13","0.0"
"2017-10-08 02:30:00.0","0.0","0.028","96.0","7.88","0.4"
"2017-10-08 02:40:00.0","0.0","0.028","97.0","8.17","1.5"
"2017-10-08 02:50:00.0","0.0","0.028","96.0","8.07","0.0"
"2017-10-08 03:00:00.0","0.0","0.028","97.0","7.85","0.3"
"2017-10-08 03:10:00.0","0.0","0.028","97.0","7.58","0.0"
"2017-10-08 03:20:00.0","0.0","0.028","97.0","7.6899999999999995","0.0"
"2017-10-08 03:30:00.0","0.0","0.028","97.0","7.38","0.0"
"2017-10-08 03:40:00.0","0.0","0.027","97.0","7.21","0.0"
"2017-10-08 03:50:00.0","0.0","0.027","97.0","6.95","0.3"
"2017-10-08 04:00:00.0","0.0","0.027","97.0","6.89","0.0"
"2017-10-08 04:10:00.0","0.0","0.027","97.0","6.6899999999999995","0.3"
"2017-10-08 04:20:00.0","0.0","0.027","97.0","6.59","0.9"
"2017-10-08 04:30:00.0","0.0","0.027","97.0","6.78","0.1"
"2017-10-08 04:40:00.0","0.0","0.027","97.0","6.65","0.0"
"2017-10-08 04:50:00.0","0.0","0.027","97.0","6.34","0.0"
"2017-10-08 05:00:00.0","0.0","0.027","97.0","6.39","0.0"
"2017-10-08 05:10:00.0","0.0","0.027","97.0","6.4","0.0"
"2017-10-08 05:20:00.0","0.0","0.027","97.0","6.45","0.0"
"2017-10-08 05:30:00.0","0.0","0.027","97.0","6.0","0.0"
"2017-10-08 05:40:00.0","0.0","0.027","97.0","5.92","0.2"
"2017-10-08 05:50:00.0","0.0","0.027","97.0","5.73","0.0"
"2017-10-08 06:00:00.0","0.0","0.027","97.0","5.64","0.0"
"2017-10-08 06:10:00.0","0.0","0.027","97.0","5.5600000000000005","0.0"
"2017-10-08 06:20:00.0","0.0","0.027","97.0","5.54","0.0"
"2017-10-08 06:30:00.0","0.0","0.027","97.0","5.54","0.0"
"2017-10-08 06:40:00.0","0.0","0.027","98.0","5.4","0.0"
"2017-10-08 06:50:00.0","0.0","0.027","98.0","5.52","0.0"
"2017-10-08 07:00:00.0","0.0","0.027","98.0","5.5","0.7"
"2017-10-08 07:10:00.0","0.0","0.027","98.0","5.62","0.3"
"2017-10-08 07:20:00.0","0.0","0.027","98.0","6.93","0.0"
"2017-10-08 07:30:00.0","0.0","0.027","98.0","8.4","0.0"
"2017-10-08 07:40:00.0","0.0","0.027","98.0","8.87","0.0"
"2017-10-08 07:50:00.0","0.0","0.027","98.0","9.24","0.0"
"2017-10-08 08:00:00.0","0.0","0.027","97.0","9.65","0.0"
"2017-10-08 08:10:00.0","0.0","0.027","94.0","10.04","0.1"
"2017-10-08 08:20:00.0","0.0","0.027","88.0","10.9","0.4"
"2017-10-08 08:30:00.0","0.0","0.027","84.0","11.56","0.7"
"2017-10-08 08:40:00.0","0.0","0.027","80.0","12.61","1.5"
"2017-10-08 08:50:00.0","0.0","0.027","75.0","13.7","1.4"
"2017-10-08 09:00:00.0","0.0","0.027","71.0","14.64","1.4"
"2017-10-08 09:10:00.0","0.0","0.027","68.0","15.63","1.8"
"2017-10-08 09:20:00.0","0.0","0.027","67.0","16.04","2.1"
"2017-10-08 09:30:00.0","0.0","0.027","63.0","17.14","1.6"
"2017-10-08 09:40:00.0","0.0","0.027","58.0","18.22","2.4"
"2017-10-08 09:50:00.0","0.0","0.027","58.0","18.73","3.0"
"2017-10-08 10:00:00.0","0.0","0.027","57.0","19.55","2.4"
"2017-10-08 10:10:00.0","0.0","0.027","55.0","20.17","3.4"
"2017-10-08 10:20:00.0","0.0","0.027","54.0","20.7","3.8"
"2017-10-08 10:30:00.0","0.0","0.027","52.0","21.58","1.8"
"2017-10-08 10:40:00.0","0.0","0.027","51.0","22.08","3.4"
"2017-10-08 10:50:00.0","0.0","0.027","50.0","22.44","2.7"
"2017-10-08 11:00:00.0","0.0","0.027","49.0","23.16","3.0"
"2017-10-08 11:10:00.0","0.0","0.027","46.0","24.07","2.3"
"2017-10-08 11:20:00.0","0.0","0.027","45.0","24.36","2.7"
"2017-10-08 11:30:00.0","0.0","0.026","43.0","25.11","2.6"
"2017-10-08 11:40:00.0","0.0","0.027","45.0","25.56","2.2"
"2017-10-08 11:50:00.0","0.0","0.026","44.0","26.18","2.7"
"2017-10-08 12:00:00.0","0.0","0.026","43.0","26.41","2.3"
"2017-10-08 12:10:00.0","0.0","0.026","42.0","27.01","3.1"
"2017-10-08 12:20:00.0","0.0","0.026","40.0","27.3","3.0"
"2017-10-08 12:30:00.0","0.0","0.027","37.0","28.19","2.0"
"2017-10-08 12:40:00.0","0.0","0.026","35.0","28.72","3.5"
"2017-10-08 12:50:00.0","0.0","0.027","34.0","28.99","3.2"
"2017-10-08 13:00:00.0","0.0","0.027","33.0","29.39","2.6"
"2017-10-08 13:10:00.0","0.0","0.027","32.0","29.98","1.3"
"2017-10-08 13:20:00.0","0.0","0.026","30.0","30.97","1.2"
"2017-10-08 13:30:00.0","0.0","0.026","29.0","31.54","1.2"
"2017-10-08 13:40:00.0","0.0","0.027","28.0","31.59","1.6"
"2017-10-08 13:50:00.0","0.0","0.027","27.0","32.14","1.5"
"2017-10-08 14:00:00.0","0.0","0.027","24.0","32.36","3.1"
"2017-10-08 14:10:00.0","0.0","0.027","19.0","32.0","8.0"
"2017-10-08 14:20:00.0","0.0","0.027","18.0","32.23","6.9"
"2017-10-08 14:30:00.0","0.0","0.027","18.0","32.0","7.4"
"2017-10-08 14:40:00.0","0.0","0.027","17.0","32.02","7.6"
"2017-10-08 14:50:00.0","0.0","0.027","16.0","31.89","9.6"
"2017-10-08 15:00:00.0","0.0","0.027","16.0","31.67","10.4"
"2017-10-08 15:10:00.0","0.0","0.027","16.0","31.57","9.2"
"2017-10-08 15:20:00.0","0.0","0.027","16.0","31.62","10.0"
"2017-10-08 15:30:00.0","0.0","0.027","16.0","31.51","8.2"
"2017-10-08 15:40:00.0","0.0","0.027","16.0","31.37","10.0"
"2017-10-08 15:50:00.0","0.0","0.027","17.0","31.26","8.9"
"2017-10-08 16:00:00.0","0.0","0.027","18.0","31.24","7.0"
"2017-10-08 16:10:00.0","0.0","0.027","19.0","30.98","7.3"
"2017-10-08 16:20:00.0","0.0","0.027","19.0","30.6","7.7"
"2017-10-08 16:30:00.0","0.0","0.027","19.0","30.25","7.3"
"2017-10-08 16:40:00.0","0.0","0.027","19.0","29.75","8.0"
"2017-10-08 16:50:00.0","0.0","0.027","19.0","29.29","8.3"
"2017-10-08 17:00:00.0","0.0","0.027","21.0","28.74","6.8"
"2017-10-08 17:10:00.0","0.0","0.027","22.0","28.29","4.3"
"2017-10-08 17:20:00.0","0.0","0.027","24.0","28.11","2.0"
"2017-10-08 17:30:00.0","0.0","0.027","30.0","26.67","1.8"
"2017-10-08 17:40:00.0","0.0","0.027","32.0","25.13","3.2"
"2017-10-08 17:50:00.0","0.0","0.027","36.0","23.63","1.7"
"2017-10-08 18:00:00.0","0.0","0.027","39.0","21.98","2.4"
"2017-10-08 18:10:00.0","0.0","0.027","44.0","20.81","1.2"
"2017-10-08 18:20:00.0","0.0","0.027","48.0","19.56","2.1"
"2017-10-08 18:30:00.0","0.0","0.027","52.0","18.95","3.7"
"2017-10-08 18:40:00.0","0.0","0.027","53.0","18.67","3.9"
"2017-10-08 18:50:00.0","0.0","0.027","54.0","17.99","2.8"
"2017-10-08 19:00:00.0","0.0","0.027","55.0","17.47","1.5"
"2017-10-08 19:10:00.0","0.0","0.027","58.0","16.72","1.1"
"2017-10-08 19:20:00.0","0.0","0.027","61.0","15.78","1.1"
"2017-10-08 19:30:00.0","0.0","0.027","62.0","15.26","1.4"
"2017-10-08 19:40:00.0","0.0","0.027","62.0","15.12","1.2"
"2017-10-08 19:50:00.0","0.0","0.027","66.0","14.25","0.3"
"2017-10-08 20:00:00.0","0.0","0.027","68.0","13.8","0.5"
"2017-10-08 20:10:00.0","0.0","0.027","71.0","13.38","0.3"
"2017-10-08 20:20:00.0","0.0","0.027","70.0","13.26","0.2"
"2017-10-08 20:30:00.0","0.0","0.027","72.0","12.79","0.9"
"2017-10-08 20:40:00.0","0.0","0.027","76.0","12.44","0.1"
"2017-10-08 20:50:00.0","0.0","0.027","77.0","12.15","0.0"
"2017-10-08 21:00:00.0","0.0","0.027","79.0","11.85","0.6"
"2017-10-08 21:10:00.0","0.0","0.027","79.0","11.84","1.9"
"2017-10-08 21:20:00.0","0.0","0.028","76.0","12.1","1.2"
"2017-10-08 21:30:00.0","0.0","0.027","79.0","11.54","0.2"
"2017-10-08 21:40:00.0","0.0","0.027","81.0","10.99","0.0"
"2017-10-08 21:50:00.0","0.0","0.028","82.0","10.73","0.0"
"2017-10-08 22:00:00.0","0.0","0.028","84.0","10.5","0.0"
"2017-10-08 22:10:00.0","0.0","0.028","86.0","10.24","0.1"
"2017-10-08 22:20:00.0","0.0","0.028","86.0","10.42","1.5"
"2017-10-08 22:30:00.0","0.0","0.028","84.0","10.24","1.4"
"2017-10-08 22:40:00.0","0.0","0.028","84.0","10.22","2.0"
"2017-10-08 22:50:00.0","0.0","0.028","83.0","10.09","1.0"
"2017-10-08 23:00:00.0","0.0","0.028","84.0","9.64","0.5"
"2017-10-08 23:10:00.0","0.0","0.028","86.0","9.1","0.3"
"2017-10-08 23:20:00.0","0.0","0.028","89.0","9.09","1.8"
"2017-10-08 23:30:00.0","0.0","0.028","89.0","9.04","2.1"
"2017-10-08 23:40:00.0","0.0","0.028","89.0","8.77","0.6"
"2017-10-08 23:50:00.0","0.0","0.028","90.0","8.43","0.8"
"2017-10-09 00:00:00.0","0.0","0.028","91.0","8.47","0.5"
"2017-10-09 00:10:00.0","0.0","0.028","91.0","8.11","0.0"
"2017-10-09 00:20:00.0","0.0","0.027","92.0","7.89","0.0"
"2017-10-09 00:30:00.0","0.0","0.027","92.0","7.78","0.0"
"2017-10-09 00:40:00.0","0.0","0.027","92.0","7.51","0.1"
"2017-10-09 00:50:00.0","0.0","0.027","93.0","7.46","0.0"
"2017-10-09 01:00:00.0","0.0","0.027","93.0","7.29","0.0"
"2017-10-09 01:10:00.0","0.0","0.027","93.0","7.16","0.0"
"2017-10-09 01:20:00.0","0.0","0.027","94.0","7.08","0.0"
"2017-10-09 01:30:00.0","0.0","0.027","94.0","6.83","0.0"
"2017-10-09 01:40:00.0","0.0","0.027","94.0","6.88","0.0"
"2017-10-09 01:50:00.0","0.0","0.027","94.0","6.62","0.1"
